,title,url,cleanup_message,categories
1847,Bolpur,https://en.wikipedia.org/wiki/Bolpur,This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( August 2020 ) ( Learn how and when to remove this message ),"['Cities and towns in Birbhum district', 'Cities in West Bengal']"
1848,Bolpur,https://en.wikipedia.org/wiki/Bolpur,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2024 ),"['Cities and towns in Birbhum district', 'Cities in West Bengal']"
1849,Chilliwack,https://en.wikipedia.org/wiki/Chilliwack,This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( February 2023 ) ( Learn how and when to remove this message ),"['Chilliwack', 'Cities in British Columbia', 'Populated places on the Fraser River']"
1850,Chilliwack,https://en.wikipedia.org/wiki/Chilliwack,"This section needs additional citations for verification . Please help improve this article by adding citations to reliable sources in this section. Unsourced material may be challenged and removed. Find sources: ""Chilliwack"" – news · newspapers · books · scholar · JSTOR ( July 2024 ) ( Learn how and when to remove this message )","['Chilliwack', 'Cities in British Columbia', 'Populated places on the Fraser River']"
1851,Chilliwack,https://en.wikipedia.org/wiki/Chilliwack,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2024 ),"['Chilliwack', 'Cities in British Columbia', 'Populated places on the Fraser River']"
1852,Coloured people in Namibia,https://en.wikipedia.org/wiki/Coloured_people_in_Namibia,"This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article may require copy editing for grammar, style, cohesion, tone, or spelling . You can assist by editing it . ( June 2024 ) ( Learn how and when to remove this message ) This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2024 ) ( Learn how and when to remove this message )","['Ethnic groups in Namibia', 'Multiracial affairs in Africa', 'Coloured Namibian people']"
1853,Coloured people in Namibia,https://en.wikipedia.org/wiki/Coloured_people_in_Namibia,"This article may require copy editing for grammar, style, cohesion, tone, or spelling . You can assist by editing it . ( June 2024 ) ( Learn how and when to remove this message )","['Ethnic groups in Namibia', 'Multiracial affairs in Africa', 'Coloured Namibian people']"
1854,Coloured people in Namibia,https://en.wikipedia.org/wiki/Coloured_people_in_Namibia,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2024 ),"['Ethnic groups in Namibia', 'Multiracial affairs in Africa', 'Coloured Namibian people']"
1855,Conceptual art,https://en.wikipedia.org/wiki/Conceptual_art,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2024 ),"['Conceptual art', 'Postmodern art', 'Contemporary art movements', 'Visual arts media', 'Concepts in aesthetics', '20th-century art movements', '21st-century art movements']"
1856,The Easter Journey,https://en.wikipedia.org/wiki/The_Easter_Journey,"This list (which may have dates, numbers, etc.) may be better in a sortable table format. Please help improve this list or discuss it on the talk page . ( July 2024 )","['Hangad albums', '2005 albums']"
1857,Faridabad,https://en.wikipedia.org/wiki/Faridabad,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2024 ),"['Faridabad', 'Smart cities in India', 'Metropolitan cities in India', 'Faridabad district', 'Cities and towns in Faridabad district', 'Landforms of Haryana', 'Archaeological sites in Haryana', 'Tourist attractions in Haryana', 'Rebuilt buildings and structures in India', 'Satellite Cities in India']"
1858,Faridabad,https://en.wikipedia.org/wiki/Faridabad,This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( March 2018 ) ( Learn how and when to remove this message ),"['Faridabad', 'Smart cities in India', 'Metropolitan cities in India', 'Faridabad district', 'Cities and towns in Faridabad district', 'Landforms of Haryana', 'Archaeological sites in Haryana', 'Tourist attractions in Haryana', 'Rebuilt buildings and structures in India', 'Satellite Cities in India']"
1859,Geffen Records discography,https://en.wikipedia.org/wiki/Geffen_Records_discography,"This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Geffen Records discography"" – news · newspapers · books · scholar · JSTOR ( February 2022 ) ( Learn how and when to remove this message ) This list (which may have dates, numbers, etc.) may be better in a sortable table format. Please help improve this list or discuss it on the talk page . ( July 2024 ) This article needs to be updated . Please help update this article to reflect recent events or newly available information. ( August 2010 ) ( Learn how and when to remove this message )",['Discographies of American record labels']
